"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"432","retrieve SLA","2022/10/30 05:13:20.902","2022/10/30 05:13:20.902","-0.6931471805599453","true"
"432","event_MESSAGE_forward compliant","2022/10/30 05:16:20.902","2022/10/30 05:16:20.902","-0.6931471805599453","true"
"432","event_MESSAGE_installation confirm","2022/10/30 05:17:20.902","2022/10/30 05:17:20.902","-0.6931471805599453","true"
"432","CC_CM_end_event_","2022/10/30 05:18:20.902","2022/10/30 05:18:20.902","-0.6931471805599453","true"
"433","start_event_compliant","2022/10/30 05:14:14.036","2022/10/30 05:14:14.036","-0.6931471805599453","true"
"433","identify service agent","2022/10/30 05:15:14.036","2022/10/30 05:15:14.036","-0.6931471805599453","true"
"433","retrieve SLA","2022/10/30 05:16:14.036","2022/10/30 05:16:14.036","-0.6931471805599453","true"
"433","event_MESSAGE_forward compliant","2022/10/30 05:19:14.036","2022/10/30 05:19:14.036","-0.6931471805599453","true"
"433","event_MESSAGE_installation confirm","2022/10/30 05:20:14.036","2022/10/30 05:20:14.036","-0.6931471805599453","true"
"433","CC_CM_end_event_","2022/10/30 05:21:14.036","2022/10/30 05:21:14.036","-0.6931471805599453","true"
"434","start_event_compliant","2022/10/30 05:15:55.830","2022/10/30 05:15:55.830","-0.6931471805599453","true"
"434","identify service agent","2022/10/30 05:16:55.830","2022/10/30 05:16:55.830","-0.6931471805599453","true"
"434","retrieve SLA","2022/10/30 05:17:55.830","2022/10/30 05:17:55.830","-0.6931471805599453","true"
"434","event_MESSAGE_forward compliant","2022/10/30 05:20:55.830","2022/10/30 05:20:55.830","-0.6931471805599453","true"
"434","event_MESSAGE_installation confirm","2022/10/30 05:21:55.830","2022/10/30 05:21:55.830","-0.6931471805599453","true"
"434","CC_CM_end_event_","2022/10/30 05:22:55.830","2022/10/30 05:22:55.830","-0.6931471805599453","true"
"435","start_event_compliant","2022/10/30 05:17:14.617","2022/10/30 05:17:14.617","-0.6931471805599453","true"
"435","identify service agent","2022/10/30 05:18:14.617","2022/10/30 05:18:14.617","-0.6931471805599453","true"
"435","retrieve SLA","2022/10/30 05:19:14.617","2022/10/30 05:19:14.617","-0.6931471805599453","true"
"435","end_event_keep calm","2022/10/30 05:22:14.617","2022/10/30 05:22:14.617","-0.6931471805599453","true"
"436","start_event_compliant","2022/10/30 05:23:49.332","2022/10/30 05:23:49.332","-0.6931471805599453","true"
"436","identify service agent","2022/10/30 05:24:49.332","2022/10/30 05:24:49.332","-0.6931471805599453","true"
"436","retrieve SLA","2022/10/30 05:25:49.332","2022/10/30 05:25:49.332","-0.6931471805599453","true"
"436","end_event_keep calm","2022/10/30 05:28:49.332","2022/10/30 05:28:49.332","-0.6931471805599453","true"
"437","start_event_compliant","2022/10/30 05:25:43.304","2022/10/30 05:25:43.304","-0.6931471805599453","true"
"437","identify service agent","2022/10/30 05:26:43.304","2022/10/30 05:26:43.304","-0.6931471805599453","true"
"437","retrieve SLA","2022/10/30 05:27:43.304","2022/10/30 05:27:43.304","-0.6931471805599453","true"
"437","end_event_keep calm","2022/10/30 05:30:43.304","2022/10/30 05:30:43.304","-0.6931471805599453","true"
"438","start_event_compliant","2022/10/30 05:28:11.436","2022/10/30 05:28:11.436","-0.6931471805599453","true"
"438","identify service agent","2022/10/30 05:29:11.436","2022/10/30 05:29:11.436","-0.6931471805599453","true"
"438","retrieve SLA","2022/10/30 05:30:11.436","2022/10/30 05:30:11.436","-0.6931471805599453","true"
"438","end_event_keep calm","2022/10/30 05:33:11.436","2022/10/30 05:33:11.436","-0.6931471805599453","true"
"439","start_event_compliant","2022/10/30 05:37:27.518","2022/10/30 05:37:27.518","-0.6931471805599453","true"
"439","identify service agent","2022/10/30 05:38:27.518","2022/10/30 05:38:27.518","-0.6931471805599453","true"
"439","retrieve SLA","2022/10/30 05:39:27.518","2022/10/30 05:39:27.518","-0.6931471805599453","true"
"439","end_event_keep calm","2022/10/30 05:42:27.518","2022/10/30 05:42:27.518","-0.6931471805599453","true"
"440","start_event_compliant","2022/10/30 05:43:14.328","2022/10/30 05:43:14.328","-0.6931471805599453","true"
"440","identify service agent","2022/10/30 05:44:14.328","2022/10/30 05:44:14.328","-0.6931471805599453","true"
"440","retrieve SLA","2022/10/30 05:45:14.328","2022/10/30 05:45:14.328","-0.6931471805599453","true"
"440","end_event_keep calm","2022/10/30 05:48:14.328","2022/10/30 05:48:14.328","-0.6931471805599453","true"
"441","start_event_compliant","2022/10/30 05:43:51.508","2022/10/30 05:43:51.508","-0.6931471805599453","true"
"441","identify service agent","2022/10/30 05:44:51.508","2022/10/30 05:44:51.508","-0.6931471805599453","true"
"441","retrieve SLA","2022/10/30 05:45:51.508","2022/10/30 05:45:51.508","-0.6931471805599453","true"
"441","event_MESSAGE_forward compliant","2022/10/30 05:48:51.508","2022/10/30 05:48:51.508","-0.6931471805599453","true"
"441","event_MESSAGE_installation confirm","2022/10/30 05:49:51.508","2022/10/30 05:49:51.508","-0.6931471805599453","true"
"441","CC_CM_end_event_","2022/10/30 05:50:51.508","2022/10/30 05:50:51.508","-0.6931471805599453","true"
"442","start_event_compliant","2022/10/30 05:45:18.718","2022/10/30 05:45:18.718","-0.6931471805599453","true"
"442","identify service agent","2022/10/30 05:46:18.718","2022/10/30 05:46:18.718","-0.6931471805599453","true"
"442","retrieve SLA","2022/10/30 05:47:18.718","2022/10/30 05:47:18.718","-0.6931471805599453","true"
"442","event_MESSAGE_forward compliant","2022/10/30 05:50:18.718","2022/10/30 05:50:18.718","-0.6931471805599453","true"
"442","event_MESSAGE_installation confirm","2022/10/30 05:51:18.718","2022/10/30 05:51:18.718","-0.6931471805599453","true"
"442","CC_CM_end_event_","2022/10/30 05:52:18.718","2022/10/30 05:52:18.718","-0.6931471805599453","true"
"443","start_event_compliant","2022/10/30 05:50:32.425","2022/10/30 05:50:32.425","-0.6931471805599453","true"
"443","identify service agent","2022/10/30 05:51:32.425","2022/10/30 05:51:32.425","-0.6931471805599453","true"
"443","retrieve SLA","2022/10/30 05:52:32.425","2022/10/30 05:52:32.425","-0.6931471805599453","true"
"443","event_MESSAGE_forward compliant","2022/10/30 05:55:32.425","2022/10/30 05:55:32.425","-0.6931471805599453","true"
"443","event_MESSAGE_installation confirm","2022/10/30 05:56:32.425","2022/10/30 05:56:32.425","-0.6931471805599453","true"
"443","CC_CM_end_event_","2022/10/30 05:57:32.425","2022/10/30 05:57:32.425","-0.6931471805599453","true"
"444","start_event_compliant","2022/10/30 05:51:25.476","2022/10/30 05:51:25.476","-0.6931471805599453","true"
"444","identify service agent","2022/10/30 05:52:25.476","2022/10/30 05:52:25.476","-0.6931471805599453","true"
"444","retrieve SLA","2022/10/30 05:53:25.476","2022/10/30 05:53:25.476","-0.6931471805599453","true"
"444","end_event_keep calm","2022/10/30 05:56:25.476","2022/10/30 05:56:25.476","-0.6931471805599453","true"
"445","start_event_compliant","2022/10/30 05:53:45.664","2022/10/30 05:53:45.664","-0.6931471805599453","true"
"445","identify service agent","2022/10/30 05:54:45.664","2022/10/30 05:54:45.664","-0.6931471805599453","true"
"445","retrieve SLA","2022/10/30 05:55:45.664","2022/10/30 05:55:45.664","-0.6931471805599453","true"
"445","end_event_keep calm","2022/10/30 05:58:45.664","2022/10/30 05:58:45.664","-0.6931471805599453","true"
"446","start_event_compliant","2022/10/30 05:56:51.367","2022/10/30 05:56:51.367","-0.6931471805599453","true"
"446","identify service agent","2022/10/30 05:57:51.367","2022/10/30 05:57:51.367","-0.6931471805599453","true"
"446","retrieve SLA","2022/10/30 05:58:51.367","2022/10/30 05:58:51.367","-0.6931471805599453","true"
"446","event_MESSAGE_forward compliant","2022/10/30 06:01:51.367","2022/10/30 06:01:51.367","-0.6931471805599453","true"
"446","event_MESSAGE_installation confirm","2022/10/30 06:02:51.367","2022/10/30 06:02:51.367","-0.6931471805599453","true"
"446","CC_CM_end_event_","2022/10/30 06:03:51.367","2022/10/30 06:03:51.367","-0.6931471805599453","true"
"447","start_event_compliant","2022/10/30 06:03:50.436","2022/10/30 06:03:50.436","-0.6931471805599453","true"
"447","identify service agent","2022/10/30 06:04:50.436","2022/10/30 06:04:50.436","-0.6931471805599453","true"
"447","retrieve SLA","2022/10/30 06:05:50.436","2022/10/30 06:05:50.436","-0.6931471805599453","true"
"447","end_event_keep calm","2022/10/30 06:08:50.436","2022/10/30 06:08:50.436","-0.6931471805599453","true"
"448","start_event_compliant","2022/10/30 06:06:16.001","2022/10/30 06:06:16.001","-0.6931471805599453","true"
"448","identify service agent","2022/10/30 06:07:16.001","2022/10/30 06:07:16.001","-0.6931471805599453","true"
"448","retrieve SLA","2022/10/30 06:08:16.001","2022/10/30 06:08:16.001","-0.6931471805599453","true"
"448","end_event_keep calm","2022/10/30 06:11:16.001","2022/10/30 06:11:16.001","-0.6931471805599453","true"
"449","start_event_compliant","2022/10/30 06:10:37.388","2022/10/30 06:10:37.388","-0.6931471805599453","true"
"449","identify service agent","2022/10/30 06:11:37.388","2022/10/30 06:11:37.388","-0.6931471805599453","true"
"449","retrieve SLA","2022/10/30 06:12:37.388","2022/10/30 06:12:37.388","-0.6931471805599453","true"
"449","end_event_keep calm","2022/10/30 06:15:37.388","2022/10/30 06:15:37.388","-0.6931471805599453","true"
"450","start_event_compliant","2022/10/30 06:13:01.333","2022/10/30 06:13:01.333","-0.6931471805599453","true"
"450","identify service agent","2022/10/30 06:14:01.333","2022/10/30 06:14:01.333","-0.6931471805599453","true"
"450","retrieve SLA","2022/10/30 06:15:01.333","2022/10/30 06:15:01.333","-0.6931471805599453","true"
"450","end_event_keep calm","2022/10/30 06:18:01.333","2022/10/30 06:18:01.333","-0.6931471805599453","true"
"451","start_event_compliant","2022/10/30 06:13:07.860","2022/10/30 06:13:07.860","-0.6931471805599453","true"
"451","identify service agent","2022/10/30 06:14:07.860","2022/10/30 06:14:07.860","-0.6931471805599453","true"
"451","retrieve SLA","2022/10/30 06:15:07.860","2022/10/30 06:15:07.860","-0.6931471805599453","true"
"451","end_event_keep calm","2022/10/30 06:18:07.860","2022/10/30 06:18:07.860","-0.6931471805599453","true"
"452","start_event_compliant","2022/10/30 06:15:27.495","2022/10/30 06:15:27.495","-0.6931471805599453","true"
"452","identify service agent","2022/10/30 06:16:27.495","2022/10/30 06:16:27.495","-0.6931471805599453","true"
"452","retrieve SLA","2022/10/30 06:17:27.495","2022/10/30 06:17:27.495","-0.6931471805599453","true"
"452","end_event_keep calm","2022/10/30 06:20:27.495","2022/10/30 06:20:27.495","-0.6931471805599453","true"
"453","start_event_compliant","2022/10/30 06:18:11.745","2022/10/30 06:18:11.745","-0.6931471805599453","true"
"453","identify service agent","2022/10/30 06:19:11.745","2022/10/30 06:19:11.745","-0.6931471805599453","true"
"453","retrieve SLA","2022/10/30 06:20:11.745","2022/10/30 06:20:11.745","-0.6931471805599453","true"
"453","event_MESSAGE_forward compliant","2022/10/30 06:23:11.745","2022/10/30 06:23:11.745","-0.6931471805599453","true"
"453","event_MESSAGE_installation confirm","2022/10/30 06:24:11.745","2022/10/30 06:24:11.745","-0.6931471805599453","true"
"453","CC_CM_end_event_","2022/10/30 06:25:11.745","2022/10/30 06:25:11.745","-0.6931471805599453","true"
"454","start_event_compliant","2022/10/30 06:23:21.159","2022/10/30 06:23:21.159","-0.6931471805599453","true"
"454","identify service agent","2022/10/30 06:24:21.159","2022/10/30 06:24:21.159","-0.6931471805599453","true"
"454","retrieve SLA","2022/10/30 06:25:21.159","2022/10/30 06:25:21.159","-0.6931471805599453","true"
"454","event_MESSAGE_forward compliant","2022/10/30 06:28:21.159","2022/10/30 06:28:21.159","-0.6931471805599453","true"
"454","event_MESSAGE_installation confirm","2022/10/30 06:29:21.159","2022/10/30 06:29:21.159","-0.6931471805599453","true"
"454","CC_CM_end_event_","2022/10/30 06:30:21.159","2022/10/30 06:30:21.159","-0.6931471805599453","true"
"455","start_event_compliant","2022/10/30 06:26:01.643","2022/10/30 06:26:01.643","-0.6931471805599453","true"
"455","identify service agent","2022/10/30 06:27:01.643","2022/10/30 06:27:01.643","-0.6931471805599453","true"
"455","retrieve SLA","2022/10/30 06:28:01.643","2022/10/30 06:28:01.643","-0.6931471805599453","true"
"455","event_MESSAGE_forward compliant","2022/10/30 06:31:01.643","2022/10/30 06:31:01.643","-0.6931471805599453","true"
"455","event_MESSAGE_installation confirm","2022/10/30 06:32:01.643","2022/10/30 06:32:01.643","-0.6931471805599453","true"
"455","CC_CM_end_event_","2022/10/30 06:33:01.643","2022/10/30 06:33:01.643","-0.6931471805599453","true"
"456","start_event_compliant","2022/10/30 06:26:13.965","2022/10/30 06:26:13.965","-0.6931471805599453","true"
"456","identify service agent","2022/10/30 06:27:13.965","2022/10/30 06:27:13.965","-0.6931471805599453","true"
"456","retrieve SLA","2022/10/30 06:28:13.965","2022/10/30 06:28:13.965","-0.6931471805599453","true"
"456","event_MESSAGE_forward compliant","2022/10/30 06:31:13.965","2022/10/30 06:31:13.965","-0.6931471805599453","true"
"456","event_MESSAGE_installation confirm","2022/10/30 06:32:13.965","2022/10/30 06:32:13.965","-0.6931471805599453","true"
"456","CC_CM_end_event_","2022/10/30 06:33:13.965","2022/10/30 06:33:13.965","-0.6931471805599453","true"
"457","start_event_compliant","2022/10/30 06:28:47.442","2022/10/30 06:28:47.442","-0.6931471805599453","true"
"457","identify service agent","2022/10/30 06:29:47.442","2022/10/30 06:29:47.442","-0.6931471805599453","true"
"457","retrieve SLA","2022/10/30 06:30:47.442","2022/10/30 06:30:47.442","-0.6931471805599453","true"
"457","end_event_keep calm","2022/10/30 06:33:47.442","2022/10/30 06:33:47.442","-0.6931471805599453","true"
"458","start_event_compliant","2022/10/30 06:30:12.602","2022/10/30 06:30:12.602","-0.6931471805599453","true"
"458","identify service agent","2022/10/30 06:31:12.602","2022/10/30 06:31:12.602","-0.6931471805599453","true"
"458","retrieve SLA","2022/10/30 06:32:12.602","2022/10/30 06:32:12.602","-0.6931471805599453","true"
"458","end_event_keep calm","2022/10/30 06:35:12.602","2022/10/30 06:35:12.602","-0.6931471805599453","true"
"459","start_event_compliant","2022/10/30 06:40:41.406","2022/10/30 06:40:41.406","-0.6931471805599453","true"
"459","identify service agent","2022/10/30 06:41:41.406","2022/10/30 06:41:41.406","-0.6931471805599453","true"
"459","retrieve SLA","2022/10/30 06:42:41.406","2022/10/30 06:42:41.406","-0.6931471805599453","true"
"459","end_event_keep calm","2022/10/30 06:45:41.406","2022/10/30 06:45:41.406","-0.6931471805599453","true"
"460","start_event_compliant","2022/10/30 06:43:24.299","2022/10/30 06:43:24.299","-0.6931471805599453","true"
"460","identify service agent","2022/10/30 06:44:24.299","2022/10/30 06:44:24.299","-0.6931471805599453","true"
"460","retrieve SLA","2022/10/30 06:45:24.299","2022/10/30 06:45:24.299","-0.6931471805599453","true"
"460","event_MESSAGE_forward compliant","2022/10/30 06:48:24.299","2022/10/30 06:48:24.299","-0.6931471805599453","true"
"460","event_MESSAGE_installation confirm","2022/10/30 06:49:24.299","2022/10/30 06:49:24.299","-0.6931471805599453","true"
"460","CC_CM_end_event_","2022/10/30 06:50:24.299","2022/10/30 06:50:24.299","-0.6931471805599453","true"
"461","start_event_compliant","2022/10/30 06:43:56.154","2022/10/30 06:43:56.154","-0.6931471805599453","true"
"461","identify service agent","2022/10/30 06:44:56.154","2022/10/30 06:44:56.154","-0.6931471805599453","true"
"461","retrieve SLA","2022/10/30 06:45:56.154","2022/10/30 06:45:56.154","-0.6931471805599453","true"
"461","end_event_keep calm","2022/10/30 06:48:56.154","2022/10/30 06:48:56.154","-0.6931471805599453","true"
"462","start_event_compliant","2022/10/30 06:58:10.635","2022/10/30 06:58:10.635","-0.6931471805599453","true"
"462","identify service agent","2022/10/30 06:59:10.635","2022/10/30 06:59:10.635","-0.6931471805599453","true"
"462","retrieve SLA","2022/10/30 07:00:10.635","2022/10/30 07:00:10.635","-0.6931471805599453","true"
"462","event_MESSAGE_forward compliant","2022/10/30 07:03:10.635","2022/10/30 07:03:10.635","-0.6931471805599453","true"
"462","event_MESSAGE_installation confirm","2022/10/30 07:04:10.635","2022/10/30 07:04:10.635","-0.6931471805599453","true"
"462","CC_CM_end_event_","2022/10/30 07:05:10.635","2022/10/30 07:05:10.635","-0.6931471805599453","true"
"463","start_event_compliant","2022/10/30 07:05:38.592","2022/10/30 07:05:38.592","-0.6931471805599453","true"
"463","identify service agent","2022/10/30 07:06:38.592","2022/10/30 07:06:38.592","-0.6931471805599453","true"
"463","retrieve SLA","2022/10/30 07:07:38.592","2022/10/30 07:07:38.592","-0.6931471805599453","true"
"463","end_event_keep calm","2022/10/30 07:10:38.592","2022/10/30 07:10:38.592","-0.6931471805599453","true"
"464","start_event_compliant","2022/10/30 07:12:40.241","2022/10/30 07:12:40.241","-0.6931471805599453","true"
"464","identify service agent","2022/10/30 07:13:40.241","2022/10/30 07:13:40.241","-0.6931471805599453","true"
"464","retrieve SLA","2022/10/30 07:14:40.241","2022/10/30 07:14:40.241","-0.6931471805599453","true"
"464","event_MESSAGE_forward compliant","2022/10/30 07:17:40.241","2022/10/30 07:17:40.241","-0.6931471805599453","true"
"464","event_MESSAGE_installation confirm","2022/10/30 07:18:40.241","2022/10/30 07:18:40.241","-0.6931471805599453","true"
"464","CC_CM_end_event_","2022/10/30 07:19:40.241","2022/10/30 07:19:40.241","-0.6931471805599453","true"
"465","start_event_compliant","2022/10/30 07:22:29.988","2022/10/30 07:22:29.988","-0.6931471805599453","true"
"465","identify service agent","2022/10/30 07:23:29.988","2022/10/30 07:23:29.988","-0.6931471805599453","true"
"465","retrieve SLA","2022/10/30 07:24:29.988","2022/10/30 07:24:29.988","-0.6931471805599453","true"
"465","event_MESSAGE_forward compliant","2022/10/30 07:27:29.988","2022/10/30 07:27:29.988","-0.6931471805599453","true"
"465","event_MESSAGE_installation confirm","2022/10/30 07:28:29.988","2022/10/30 07:28:29.988","-0.6931471805599453","true"
"465","CC_CM_end_event_","2022/10/30 07:29:29.988","2022/10/30 07:29:29.988","-0.6931471805599453","true"
"466","start_event_compliant","2022/10/30 07:23:25.666","2022/10/30 07:23:25.666","-0.6931471805599453","true"
"466","identify service agent","2022/10/30 07:24:25.666","2022/10/30 07:24:25.666","-0.6931471805599453","true"
"466","retrieve SLA","2022/10/30 07:25:25.666","2022/10/30 07:25:25.666","-0.6931471805599453","true"
"466","event_MESSAGE_forward compliant","2022/10/30 07:28:25.666","2022/10/30 07:28:25.666","-0.6931471805599453","true"
"466","event_MESSAGE_installation confirm","2022/10/30 07:29:25.666","2022/10/30 07:29:25.666","-0.6931471805599453","true"
"466","CC_CM_end_event_","2022/10/30 07:30:25.666","2022/10/30 07:30:25.666","-0.6931471805599453","true"
"467","start_event_compliant","2022/10/30 07:34:02.657","2022/10/30 07:34:02.657","-0.6931471805599453","true"
"467","identify service agent","2022/10/30 07:35:02.657","2022/10/30 07:35:02.657","-0.6931471805599453","true"
"467","retrieve SLA","2022/10/30 07:36:02.657","2022/10/30 07:36:02.657","-0.6931471805599453","true"
"467","end_event_keep calm","2022/10/30 07:39:02.657","2022/10/30 07:39:02.657","-0.6931471805599453","true"
"468","start_event_compliant","2022/10/30 07:34:57.570","2022/10/30 07:34:57.570","-0.6931471805599453","true"
"468","identify service agent","2022/10/30 07:35:57.570","2022/10/30 07:35:57.570","-0.6931471805599453","true"
"468","retrieve SLA","2022/10/30 07:36:57.570","2022/10/30 07:36:57.570","-0.6931471805599453","true"
"468","event_MESSAGE_forward compliant","2022/10/30 07:39:57.570","2022/10/30 07:39:57.570","-0.6931471805599453","true"
"468","event_MESSAGE_installation confirm","2022/10/30 07:40:57.570","2022/10/30 07:40:57.570","-0.6931471805599453","true"
"468","CC_CM_end_event_","2022/10/30 07:41:57.570","2022/10/30 07:41:57.570","-0.6931471805599453","true"
"469","start_event_compliant","2022/10/30 07:35:11.030","2022/10/30 07:35:11.030","-0.6931471805599453","true"
"469","identify service agent","2022/10/30 07:36:11.030","2022/10/30 07:36:11.030","-0.6931471805599453","true"
"469","retrieve SLA","2022/10/30 07:37:11.030","2022/10/30 07:37:11.030","-0.6931471805599453","true"
"469","event_MESSAGE_forward compliant","2022/10/30 07:40:11.030","2022/10/30 07:40:11.030","-0.6931471805599453","true"
"469","event_MESSAGE_installation confirm","2022/10/30 07:41:11.030","2022/10/30 07:41:11.030","-0.6931471805599453","true"
"469","CC_CM_end_event_","2022/10/30 07:42:11.030","2022/10/30 07:42:11.030","-0.6931471805599453","true"
"470","start_event_compliant","2022/10/30 07:41:15.717","2022/10/30 07:41:15.717","-0.6931471805599453","true"
"470","identify service agent","2022/10/30 07:42:15.717","2022/10/30 07:42:15.717","-0.6931471805599453","true"
"470","retrieve SLA","2022/10/30 07:43:15.717","2022/10/30 07:43:15.717","-0.6931471805599453","true"
"470","event_MESSAGE_forward compliant","2022/10/30 07:46:15.717","2022/10/30 07:46:15.717","-0.6931471805599453","true"
"470","event_MESSAGE_installation confirm","2022/10/30 07:47:15.717","2022/10/30 07:47:15.717","-0.6931471805599453","true"
"470","CC_CM_end_event_","2022/10/30 07:48:15.717","2022/10/30 07:48:15.717","-0.6931471805599453","true"
"471","start_event_compliant","2022/10/30 07:48:03.670","2022/10/30 07:48:03.670","-0.6931471805599453","true"
"471","identify service agent","2022/10/30 07:49:03.670","2022/10/30 07:49:03.670","-0.6931471805599453","true"
"471","retrieve SLA","2022/10/30 07:50:03.670","2022/10/30 07:50:03.670","-0.6931471805599453","true"
"471","event_MESSAGE_forward compliant","2022/10/30 07:53:03.670","2022/10/30 07:53:03.670","-0.6931471805599453","true"
"471","event_MESSAGE_installation confirm","2022/10/30 07:54:03.670","2022/10/30 07:54:03.670","-0.6931471805599453","true"
"471","CC_CM_end_event_","2022/10/30 07:55:03.670","2022/10/30 07:55:03.670","-0.6931471805599453","true"
"472","start_event_compliant","2022/10/30 07:48:21.970","2022/10/30 07:48:21.970","-0.6931471805599453","true"
"472","identify service agent","2022/10/30 07:49:21.970","2022/10/30 07:49:21.970","-0.6931471805599453","true"
"472","retrieve SLA","2022/10/30 07:50:21.970","2022/10/30 07:50:21.970","-0.6931471805599453","true"
"472","event_MESSAGE_forward compliant","2022/10/30 07:53:21.970","2022/10/30 07:53:21.970","-0.6931471805599453","true"
"472","event_MESSAGE_installation confirm","2022/10/30 07:54:21.970","2022/10/30 07:54:21.970","-0.6931471805599453","true"
"472","CC_CM_end_event_","2022/10/30 07:55:21.970","2022/10/30 07:55:21.970","-0.6931471805599453","true"
"473","start_event_compliant","2022/10/30 07:49:23.984","2022/10/30 07:49:23.984","-0.6931471805599453","true"
"473","identify service agent","2022/10/30 07:50:23.984","2022/10/30 07:50:23.984","-0.6931471805599453","true"
"473","retrieve SLA","2022/10/30 07:51:23.984","2022/10/30 07:51:23.984","-0.6931471805599453","true"
"473","event_MESSAGE_forward compliant","2022/10/30 07:54:23.984","2022/10/30 07:54:23.984","-0.6931471805599453","true"
"473","event_MESSAGE_installation confirm","2022/10/30 07:55:23.984","2022/10/30 07:55:23.984","-0.6931471805599453","true"
"473","CC_CM_end_event_","2022/10/30 07:56:23.984","2022/10/30 07:56:23.984","-0.6931471805599453","true"
"474","start_event_compliant","2022/10/30 07:50:42.810","2022/10/30 07:50:42.810","-0.6931471805599453","true"
"474","identify service agent","2022/10/30 07:51:42.810","2022/10/30 07:51:42.810","-0.6931471805599453","true"
"474","retrieve SLA","2022/10/30 07:52:42.810","2022/10/30 07:52:42.810","-0.6931471805599453","true"
"474","event_MESSAGE_forward compliant","2022/10/30 07:55:42.810","2022/10/30 07:55:42.810","-0.6931471805599453","true"
"474","event_MESSAGE_installation confirm","2022/10/30 07:56:42.810","2022/10/30 07:56:42.810","-0.6931471805599453","true"
"474","CC_CM_end_event_","2022/10/30 07:57:42.810","2022/10/30 07:57:42.810","-0.6931471805599453","true"
"475","start_event_compliant","2022/10/30 07:50:43.791","2022/10/30 07:50:43.791","-0.6931471805599453","true"
"475","identify service agent","2022/10/30 07:51:43.791","2022/10/30 07:51:43.791","-0.6931471805599453","true"
"475","retrieve SLA","2022/10/30 07:52:43.791","2022/10/30 07:52:43.791","-0.6931471805599453","true"
"475","end_event_keep calm","2022/10/30 07:55:43.791","2022/10/30 07:55:43.791","-0.6931471805599453","true"
"476","start_event_compliant","2022/10/30 07:52:51.615","2022/10/30 07:52:51.615","-0.6931471805599453","true"
"476","identify service agent","2022/10/30 07:53:51.615","2022/10/30 07:53:51.615","-0.6931471805599453","true"
"476","retrieve SLA","2022/10/30 07:54:51.615","2022/10/30 07:54:51.615","-0.6931471805599453","true"
"476","end_event_keep calm","2022/10/30 07:57:51.615","2022/10/30 07:57:51.615","-0.6931471805599453","true"
"477","start_event_compliant","2022/10/30 08:03:38.483","2022/10/30 08:03:38.483","-0.6931471805599453","true"
"477","identify service agent","2022/10/30 08:04:38.483","2022/10/30 08:04:38.483","-0.6931471805599453","true"
"477","retrieve SLA","2022/10/30 08:05:38.483","2022/10/30 08:05:38.483","-0.6931471805599453","true"
"477","event_MESSAGE_forward compliant","2022/10/30 08:08:38.483","2022/10/30 08:08:38.483","-0.6931471805599453","true"
"477","event_MESSAGE_installation confirm","2022/10/30 08:09:38.483","2022/10/30 08:09:38.483","-0.6931471805599453","true"
"477","CC_CM_end_event_","2022/10/30 08:10:38.483","2022/10/30 08:10:38.483","-0.6931471805599453","true"
"478","start_event_compliant","2022/10/30 08:07:47.607","2022/10/30 08:07:47.607","-0.6931471805599453","true"
"478","identify service agent","2022/10/30 08:08:47.607","2022/10/30 08:08:47.607","-0.6931471805599453","true"
"478","retrieve SLA","2022/10/30 08:09:47.607","2022/10/30 08:09:47.607","-0.6931471805599453","true"
"478","event_MESSAGE_forward compliant","2022/10/30 08:12:47.607","2022/10/30 08:12:47.607","-0.6931471805599453","true"
"478","event_MESSAGE_installation confirm","2022/10/30 08:13:47.607","2022/10/30 08:13:47.607","-0.6931471805599453","true"
"478","CC_CM_end_event_","2022/10/30 08:14:47.607","2022/10/30 08:14:47.607","-0.6931471805599453","true"
"479","start_event_compliant","2022/10/30 08:08:21.185","2022/10/30 08:08:21.185","-0.6931471805599453","true"
"479","identify service agent","2022/10/30 08:09:21.185","2022/10/30 08:09:21.185","-0.6931471805599453","true"
"479","retrieve SLA","2022/10/30 08:10:21.185","2022/10/30 08:10:21.185","-0.6931471805599453","true"
"479","end_event_keep calm","2022/10/30 08:13:21.185","2022/10/30 08:13:21.185","-0.6931471805599453","true"
"480","start_event_compliant","2022/10/30 08:15:10.213","2022/10/30 08:15:10.213","-0.6931471805599453","true"
"480","identify service agent","2022/10/30 08:16:10.213","2022/10/30 08:16:10.213","-0.6931471805599453","true"
"480","retrieve SLA","2022/10/30 08:17:10.213","2022/10/30 08:17:10.213","-0.6931471805599453","true"
"480","event_MESSAGE_forward compliant","2022/10/30 08:20:10.213","2022/10/30 08:20:10.213","-0.6931471805599453","true"
"480","event_MESSAGE_installation confirm","2022/10/30 08:21:10.213","2022/10/30 08:21:10.213","-0.6931471805599453","true"
"480","CC_CM_end_event_","2022/10/30 08:22:10.213","2022/10/30 08:22:10.213","-0.6931471805599453","true"
"481","start_event_compliant","2022/10/30 08:17:01.098","2022/10/30 08:17:01.098","-0.6931471805599453","true"
"481","identify service agent","2022/10/30 08:18:01.098","2022/10/30 08:18:01.098","-0.6931471805599453","true"
"481","retrieve SLA","2022/10/30 08:19:01.098","2022/10/30 08:19:01.098","-0.6931471805599453","true"
"481","event_MESSAGE_forward compliant","2022/10/30 08:22:01.098","2022/10/30 08:22:01.098","-0.6931471805599453","true"
"481","event_MESSAGE_installation confirm","2022/10/30 08:23:01.098","2022/10/30 08:23:01.098","-0.6931471805599453","true"
